"ID","Title","Assigned To","Case ID","Comment","Defects","Elapsed","Forecast","In Progress","Plan","Plan ID","Priority","References","Run","Run Configuration","Run ID","Section","Section Depth","Section Description","Status","Tested By","Tested On","Type"
"T97401186","Add to Another Product button does not exist when no voice capable sets exist in the household","","C34381242","PMA-17322: [Android] [Voice Assistants] Add to Another Product button still shows and enable when no voice capable sets exist in the household

Samsung Galaxy A73 (Android 13)
CR: 80.18.24 - 2025 App 2 RC - release (android)
Player: 
- 84.1-63110-v16.7-2025_Player_2-GA-1
- 84.1-63251-v16.7-2025_Player_2-SP-1 (2025 Player 2 SP)

","PMA-17322","","","","2025 Sprint 7 - R2.1 - RC Regression Test Plan","R134518","1 - High","","RC Regression Pass","Android - Phone","R134519","Google Assistant","3","","Failed","Trang Nguyen.","4/4/2025 2:29 AM","Unassigned"
"T97401187","Setup Google Assistant Music Service settings","","C34381243","Samsung Galaxy A73 (Android 13)
CR: 80.18.24 - 2025 App 2 RC - release (android)
Player: 
- 84.1-63110-v16.7-2025_Player_2-GA-1
- 84.1-63251-v16.7-2025_Player_2-SP-1 (2025 Player 2 SP)
","","","","","2025 Sprint 7 - R2.1 - RC Regression Test Plan","R134518","1 - High","","RC Regression Pass","Android - Phone","R134519","Google Assistant","3","","Passed","Trang Nguyen.","4/4/2025 2:32 AM","Unassigned"
"T97401188","Verify Google Assistant Settings external link on Google Assistant Settings page","","C34381244","PMA-17368: [Android] [Voice Assistants] Missing """"Google Assistant Settings"""" external link

Samsung Galaxy A73 (Android 13)
CR: 80.18.24 - 2025 App 2 RC - release (android)
Player: 
- 84.1-63110-v16.7-2025_Player_2-GA-1
- 84.1-63251-v16.7-2025_Player_2-SP-1 (2025 Player 2 SP)

","PMA-17368","","","","2025 Sprint 7 - R2.1 - RC Regression Test Plan","R134518","1 - High","","RC Regression Pass","Android - Phone","R134519","Google Assistant","3","","Failed","Trang Nguyen.","4/4/2025 2:32 AM","Unassigned"
"T97401189","Remove Google Assistant from a room","","C34381245","PMA-18686: [iOS][Android] [Voice Assistants] User is still on the Sonos Voice Control/Google Assistant/Amazon Alexa page after removing the last product from a room

Samsung Galaxy A73 (Android 13)
CR: 80.18.24 - 2025 App 2 RC - release (android)
Player: 
- 84.1-63110-v16.7-2025_Player_2-GA-1
- 84.1-63251-v16.7-2025_Player_2-SP-1 (2025 Player 2 SP)

","PMA-18686","","","","2025 Sprint 7 - R2.1 - RC Regression Test Plan","R134518","1 - High","","RC Regression Pass","Android - Phone","R134519","Google Assistant","3","","Failed","Trang Nguyen.","4/4/2025 2:33 AM","Unassigned"
"T97401190","Verify Wake Word Chime toggle functionality on Google Assistant Settings screen","","C34381246","Samsung Galaxy A73 (Android 13)
CR: 80.18.24 - 2025 App 2 RC - release (android)
Player: 
- 84.1-63110-v16.7-2025_Player_2-GA-1
- 84.1-63251-v16.7-2025_Player_2-SP-1 (2025 Player 2 SP)
","","","","","2025 Sprint 7 - R2.1 - RC Regression Test Plan","R134518","1 - High","","RC Regression Pass","Android - Phone","R134519","Google Assistant","3","","Passed","Trang Nguyen.","4/4/2025 2:33 AM","Unassigned"
"T97401191","Verify display of Multiple Products in the Set with Google Assistant availability","","C34381247","PMA-16136: [Android] [Voice Assistant] The player name shows instead of room name

PMA-18366: [Google Assistant] Missing the Compatible Products on Home Theater set and Stereo pair

Samsung Galaxy A73 (Android 13)
CR: 80.18.24 - 2025 App 2 RC - release (android)
Player: 
- 84.1-63110-v16.7-2025_Player_2-GA-1
- 84.1-63251-v16.7-2025_Player_2-SP-1 (2025 Player 2 SP)

","PMA-16136, PMA-18366","","","","2025 Sprint 7 - R2.1 - RC Regression Test Plan","R134518","1 - High","","RC Regression Pass","Android - Phone","R134519","Google Assistant","3","","Failed","Trang Nguyen.","4/4/2025 2:33 AM","Unassigned"
"T97401192","Setup Amazon Alexa on voice enabled device","","C34381248","Samsung Galaxy A73 (Android 13)
CR: 80.18.24 - 2025 App 2 RC - release (android)
Player: 
- 84.1-63110-v16.7-2025_Player_2-GA-1
- 84.1-63251-v16.7-2025_Player_2-SP-1 (2025 Player 2 SP)
","","","","","2025 Sprint 7 - R2.1 - RC Regression Test Plan","R134518","1 - High","","RC Regression Pass","Android - Phone","R134519","Alexa","3","","Passed","Trang Nguyen.","4/4/2025 2:04 AM","Unassigned"
"T97401193","Setup Amazon Alexa on voice enabled device via """"Add to another product"""" button on Amazon Alexa screen","","C34381249","Samsung Galaxy A73 (Android 13)
CR: 80.18.24 - 2025 App 2 RC - release (android)
Player: 
- 84.1-63110-v16.7-2025_Player_2-GA-1
- 84.1-63251-v16.7-2025_Player_2-SP-1 (2025 Player 2 SP)
","","","","","2025 Sprint 7 - R2.1 - RC Regression Test Plan","R134518","1 - High","","RC Regression Pass","Android - Phone","R134519","Alexa","3","","Passed","Trang Nguyen.","4/4/2025 2:04 AM","Unassigned"
"T97401194","Add to Another Product button does not exist when no voice capable sets exist in the household","","C34381250","PMA-17322: [Android] [Voice Assistants] Add to Another Product button still shows and enable when no voice capable sets exist in the household

Samsung Galaxy A73 (Android 13)
CR: 80.18.24 - 2025 App 2 RC - release (android)
Player: 
- 84.1-63110-v16.7-2025_Player_2-GA-1
- 84.1-63251-v16.7-2025_Player_2-SP-1 (2025 Player 2 SP)

","PMA-17322","","","","2025 Sprint 7 - R2.1 - RC Regression Test Plan","R134518","1 - High","","RC Regression Pass","Android - Phone","R134519","Alexa","3","","Failed","Trang Nguyen.","4/4/2025 2:14 AM","Unassigned"
"T97401195","Setup Alexa Music Service settings","","C34381251","Samsung Galaxy A73 (Android 13)
CR: 80.18.24 - 2025 App 2 RC - release (android)
Player: 
- 84.1-63110-v16.7-2025_Player_2-GA-1
- 84.1-63251-v16.7-2025_Player_2-SP-1 (2025 Player 2 SP)
","","","","","2025 Sprint 7 - R2.1 - RC Regression Test Plan","R134518","1 - High","","RC Regression Pass","Android - Phone","R134519","Alexa","3","","Passed","Trang Nguyen.","4/4/2025 2:04 AM","Unassigned"
"T97401196","Setup Alexa Music Account settings","","C34381252","Samsung Galaxy A73 (Android 13)
CR: 80.18.24 - 2025 App 2 RC - release (android)
Player: 
- 84.1-63110-v16.7-2025_Player_2-GA-1
- 84.1-63251-v16.7-2025_Player_2-SP-1 (2025 Player 2 SP)
","","","","","2025 Sprint 7 - R2.1 - RC Regression Test Plan","R134518","1 - High","","RC Regression Pass","Android - Phone","R134519","Alexa","3","","Passed","Trang Nguyen.","4/4/2025 2:04 AM","Unassigned"
"T97401197","Verify the correct display of the Alexa account information on the Room Setting page","","C34381253","PMA-16136: [Android] [Voice Assistant] The player name shows instead of room name

Samsung Galaxy A73 (Android 13)
CR: 80.18.24 - 2025 App 2 RC - release (android)
Player: 
- 84.1-63110-v16.7-2025_Player_2-GA-1
- 84.1-63251-v16.7-2025_Player_2-SP-1 (2025 Player 2 SP)

","PMA-16136","","","","2025 Sprint 7 - R2.1 - RC Regression Test Plan","R134518","1 - High","","RC Regression Pass","Android - Phone","R134519","Alexa","3","","Failed","Trang Nguyen.","4/4/2025 2:13 AM","Unassigned"
"T97401198","Remove Alexa from a room","","C34381254","PMA-18686: [iOS][Android] [Voice Assistants] User is still on the Sonos Voice Control/Google Assistant/Amazon Alexa page after removing the last product from a room

Samsung Galaxy A73 (Android 13)
CR: 80.18.24 - 2025 App 2 RC - release (android)
Player: 
- 84.1-63110-v16.7-2025_Player_2-GA-1
- 84.1-63251-v16.7-2025_Player_2-SP-1 (2025 Player 2 SP)

","PMA-18686","","","","2025 Sprint 7 - R2.1 - RC Regression Test Plan","R134518","1 - High","","RC Regression Pass","Android - Phone","R134519","Alexa","3","","Failed","Trang Nguyen.","4/4/2025 2:11 AM","Unassigned"
"T97401199","Verify Wake Word Chime toggle functionality on Amazon Alexa Settings screen","","C34381255","Samsung Galaxy A73 (Android 13)
CR: 80.18.24 - 2025 App 2 RC - release (android)
Player: 
- 84.1-63110-v16.7-2025_Player_2-GA-1
- 84.1-63251-v16.7-2025_Player_2-SP-1 (2025 Player 2 SP)
","","","","","2025 Sprint 7 - R2.1 - RC Regression Test Plan","R134518","1 - High","","RC Regression Pass","Android - Phone","R134519","Alexa","3","","Passed","Trang Nguyen.","4/4/2025 2:12 AM","Unassigned"
"T97401200","Voice Language on Amazon Alexa","","C34381256","Samsung Galaxy A73 (Android 13)
CR: 80.18.24 - 2025 App 2 RC - release (android)
Player: 
- 84.1-63110-v16.7-2025_Player_2-GA-1
- 84.1-63251-v16.7-2025_Player_2-SP-1 (2025 Player 2 SP)
","","","","","2025 Sprint 7 - R2.1 - RC Regression Test Plan","R134518","1 - High","","RC Regression Pass","Android - Phone","R134519","Alexa","3","","Passed","Trang Nguyen.","4/4/2025 2:12 AM","Unassigned"
"T97401201","Verify display of Multiple Products in the Set with Alexa availability","","C34381257","PMA-16136: [Android] [Voice Assistant] The player name shows instead of room name

Samsung Galaxy A73 (Android 13)
CR: 80.18.24 - 2025 App 2 RC - release (android)
Player: 
- 84.1-63110-v16.7-2025_Player_2-GA-1
- 84.1-63251-v16.7-2025_Player_2-SP-1 (2025 Player 2 SP)

","PMA-16136","","","","2025 Sprint 7 - R2.1 - RC Regression Test Plan","R134518","1 - High","","RC Regression Pass","Android - Phone","R134519","Alexa","3","","Failed","Trang Nguyen.","4/4/2025 2:12 AM","Unassigned"
"T97401168","NavBar Navigation","","C34381156","Samsung Galaxy A73 (Android 13)
CR: 80.18.24 - 2025 App 2 RC - release (android)
Player: 
- 84.1-63110-v16.7-2025_Player_2-GA-1
- 84.1-63251-v16.7-2025_Player_2-SP-1 (2025 Player 2 SP)
","","","","","2025 Sprint 7 - R2.1 - RC Regression Test Plan","R134518","0 - Highest","","RC Regression Pass","Android - Phone","R134519","Navigation","0","","Passed","Trang Nguyen.","4/4/2025 2:56 AM","Functional"
"T97401264","Welcome Flow is shown after freshly installing the app","","C34528283","Samsung Galaxy A73 (Android 13)
CR: 80.18.24 - 2025 App 2 RC - release (android)
Player: 
- 84.1-63110-v16.7-2025_Player_2-GA-1
- 84.1-63251-v16.7-2025_Player_2-SP-1 (2025 Player 2 SP)
","","","","","2025 Sprint 7 - R2.1 - RC Regression Test Plan","R134518","0 - Highest","","RC Regression Pass","Android - Phone","R134519","Welcome Flow","0","","Passed","Trang Nguyen.","4/4/2025 2:56 AM","Functional"
"T97401265","User can join existing system through the Welcome Flow","","C34528285","Samsung Galaxy A73 (Android 13)
CR: 80.18.24 - 2025 App 2 RC - release (android)
Player: 
- 84.1-63110-v16.7-2025_Player_2-GA-1
- 84.1-63251-v16.7-2025_Player_2-SP-1 (2025 Player 2 SP)
","","","","","2025 Sprint 7 - R2.1 - RC Regression Test Plan","R134518","0 - Highest","","RC Regression Pass","Android - Phone","R134519","Welcome Flow","0","","Passed","Trang Nguyen.","4/4/2025 2:53 AM","Unassigned"
"T97401266","User can create a new system with an existing account through the Welcome Flow","","C34528287","Samsung Galaxy A73 (Android 13)
CR: 80.18.24 - 2025 App 2 RC - release (android)
Player: 
- 84.1-63110-v16.7-2025_Player_2-GA-1
- 84.1-63251-v16.7-2025_Player_2-SP-1 (2025 Player 2 SP)
","","","","","2025 Sprint 7 - R2.1 - RC Regression Test Plan","R134518","0 - Highest","","RC Regression Pass","Android - Phone","R134519","Welcome Flow","0","","Passed","Trang Nguyen.","4/4/2025 2:54 AM","Unassigned"
"T97401268","Welcome Flow is not shown if updating from a previously setup Passport app","","C34528290","Samsung Galaxy A73 (Android 13)
CR: 80.18.24 - 2025 App 2 RC - release (android)
Player: 
- 84.1-63110-v16.7-2025_Player_2-GA-1
- 84.1-63251-v16.7-2025_Player_2-SP-1 (2025 Player 2 SP)
","","","","","2025 Sprint 7 - R2.1 - RC Regression Test Plan","R134518","0 - Highest","","RC Regression Pass","Android - Phone","R134519","Welcome Flow","0","","Passed","Trang Nguyen.","4/4/2025 2:55 AM","Unassigned"
"T97401269","Welcome Flow is shown again on resetting the app","","C34528291","Samsung Galaxy A73 (Android 13)
CR: 80.18.24 - 2025 App 2 RC - release (android)
Player: 
- 84.1-63110-v16.7-2025_Player_2-GA-1
- 84.1-63251-v16.7-2025_Player_2-SP-1 (2025 Player 2 SP)
","","","","","2025 Sprint 7 - R2.1 - RC Regression Test Plan","R134518","0 - Highest","","RC Regression Pass","Android - Phone","R134519","Welcome Flow","0","","Passed","Trang Nguyen.","4/4/2025 2:55 AM","Unassigned"
"T97401275","Player Version less than 2025 R1.1  - Full Quarantined System","","C34900467","Device: Pixel 7 (Android 13)
CR: 80.18.24 - 2025 App 2 RC - release (android)
Players: 
84.1-63251-v16.7-2025_Player_2-SP-1 (2025 Player 2 SP)
84.1-63110-v16.7-2025_Player_2-GA-1","","","","","2025 Sprint 7 - R2.1 - RC Regression Test Plan","R134518","0 - Highest","","RC Regression Pass","Android - Phone","R134519","Player Versions","0","Test cases around different player versions of systems Passport tries to connect to.","Passed","Vu Nguyen","4/4/2025 9:24 AM","Smoke Test"
"T97401276","Player Version less than 2025 R1.1  - Partial Quarantined System","","C34900468","Device: Pixel 7 (Android 13)
CR: 80.18.24 - 2025 App 2 RC - release (android)
Players: 
84.1-63251-v16.7-2025_Player_2-SP-1 (2025 Player 2 SP)
84.1-63110-v16.7-2025_Player_2-GA-1
","","","","","2025 Sprint 7 - R2.1 - RC Regression Test Plan","R134518","0 - Highest","","RC Regression Pass","Android - Phone","R134519","Player Versions","0","Test cases around different player versions of systems Passport tries to connect to.","Passed","Vu Nguyen","4/4/2025 9:58 AM","Smoke Test"
"T97401277","Player Version is 2025 R1.1 - Full Unsupported System","","C34900469","The current GA build is 84.x and is compatible with build under test (in this case: 89.x). So when joining an existing system, the blocking screen is not shown. We marked N/A for this build","","","","","2025 Sprint 7 - R2.1 - RC Regression Test Plan","R134518","0 - Highest","","RC Regression Pass","Android - Phone","R134519","Player Versions","0","Test cases around different player versions of systems Passport tries to connect to.","Not Applicable","Vu Nguyen","4/4/2025 8:59 AM","Smoke Test"
"T97401278","Player Version is Current Prod","","C34900470","Device: Pixel 7 (Android 13)
CR: 80.18.24 - 2025 App 2 RC - release (android)
Players: 
84.1-63251-v16.7-2025_Player_2-SP-1 (2025 Player 2 SP)
84.1-63110-v16.7-2025_Player_2-GA-1
","","","","","2025 Sprint 7 - R2.1 - RC Regression Test Plan","R134518","0 - Highest","","RC Regression Pass","Android - Phone","R134519","Player Versions","0","Test cases around different player versions of systems Passport tries to connect to.","Passed","Vu Nguyen","4/4/2025 10:04 AM","Smoke Test"
"T97401279","Player Version is Current Mainline Alpha","","C34900471","Device: Pixel 7 (Android 13)
CR: 80.18.24 - 2025 App 2 RC - release (android)
Players: 
84.1-63251-v16.7-2025_Player_2-SP-1 (2025 Player 2 SP)
84.1-63110-v16.7-2025_Player_2-GA-1","","","","","2025 Sprint 7 - R2.1 - RC Regression Test Plan","R134518","0 - Highest","","RC Regression Pass","Android - Phone","R134519","Player Versions","0","Test cases around different player versions of systems Passport tries to connect to.","Passed","Vu Nguyen","4/4/2025 10:09 AM","Smoke Test"
"T97401280","Localization High-Vis Area Check - Home Feed","","C34900473","Samsung Galaxy A73 (Android 13)
CR: 80.18.24 - 2025 App 2 RC - release (android)
Player: 
- 84.1-63110-v16.7-2025_Player_2-GA-1
- 84.1-63251-v16.7-2025_Player_2-SP-1 (2025 Player 2 SP)
","","","","","2025 Sprint 7 - R2.1 - RC Regression Test Plan","R134518","1 - High","","RC Regression Pass","Android - Phone","R134519","High-Visibility Areas","1","Quick localization checks in High-Visibility areas throughout Passport in the following languages:
* English
* Spanish
* French
* German (for egregious truncation)","Passed","Trang Nguyen.","4/4/2025 3:56 AM","Functional"
"T97401281","Localization High-Vis Area Check - Account (signed out)","","C34900474","Samsung Galaxy A73 (Android 13)
CR: 80.18.24 - 2025 App 2 RC - release (android)
Player: 
- 84.1-63110-v16.7-2025_Player_2-GA-1
- 84.1-63251-v16.7-2025_Player_2-SP-1 (2025 Player 2 SP)
","","","","","2025 Sprint 7 - R2.1 - RC Regression Test Plan","R134518","1 - High","","RC Regression Pass","Android - Phone","R134519","High-Visibility Areas","1","Quick localization checks in High-Visibility areas throughout Passport in the following languages:
* English
* Spanish
* French
* German (for egregious truncation)","Passed","Trang Nguyen.","4/4/2025 3:56 AM","Functional"
"T97401282","Localization High-Vis Area Check - Account (signed in)","","C34900475","Samsung Galaxy A73 (Android 13)
CR: 80.18.24 - 2025 App 2 RC - release (android)
Player: 
- 84.1-63110-v16.7-2025_Player_2-GA-1
- 84.1-63251-v16.7-2025_Player_2-SP-1 (2025 Player 2 SP)
","","","","","2025 Sprint 7 - R2.1 - RC Regression Test Plan","R134518","1 - High","","RC Regression Pass","Android - Phone","R134519","High-Visibility Areas","1","Quick localization checks in High-Visibility areas throughout Passport in the following languages:
* English
* Spanish
* French
* German (for egregious truncation)","Passed","Trang Nguyen.","4/4/2025 3:56 AM","Functional"
"T97401283","Localization High-Vis Area Check - Settings","","C34900476","Samsung Galaxy A73 (Android 13)
CR: 80.18.24 - 2025 App 2 RC - release (android)
Player: 
- 84.1-63110-v16.7-2025_Player_2-GA-1
- 84.1-63251-v16.7-2025_Player_2-SP-1 (2025 Player 2 SP)
","","","","","2025 Sprint 7 - R2.1 - RC Regression Test Plan","R134518","1 - High","","RC Regression Pass","Android - Phone","R134519","High-Visibility Areas","1","Quick localization checks in High-Visibility areas throughout Passport in the following languages:
* English
* Spanish
* French
* German (for egregious truncation)","Passed","Trang Nguyen.","4/4/2025 3:56 AM","Functional"
"T97401284","Localization High-Vis Area Check - Welcome Flow (launch screen)","","C34900477","Samsung Galaxy A73 (Android 13)
CR: 80.18.24 - 2025 App 2 RC - release (android)
Player: 
- 84.1-63110-v16.7-2025_Player_2-GA-1
- 84.1-63251-v16.7-2025_Player_2-SP-1 (2025 Player 2 SP)
","","","","","2025 Sprint 7 - R2.1 - RC Regression Test Plan","R134518","1 - High","","RC Regression Pass","Android - Phone","R134519","High-Visibility Areas","1","Quick localization checks in High-Visibility areas throughout Passport in the following languages:
* English
* Spanish
* French
* German (for egregious truncation)","Passed","Trang Nguyen.","4/4/2025 3:56 AM","Unassigned"
"T97401285","Localization High-Vis Area Check - Welcome Flow (EULA & Headphones)","","C34900485","Samsung Galaxy A73 (Android 13)
CR: 80.18.24 - 2025 App 2 RC - release (android)
Player: 
- 84.1-63110-v16.7-2025_Player_2-GA-1
- 84.1-63251-v16.7-2025_Player_2-SP-1 (2025 Player 2 SP)
","","","","","2025 Sprint 7 - R2.1 - RC Regression Test Plan","R134518","0 - Highest","","RC Regression Pass","Android - Phone","R134519","High-Visibility Areas","1","Quick localization checks in High-Visibility areas throughout Passport in the following languages:
* English
* Spanish
* French
* German (for egregious truncation)","Passed","Trang Nguyen.","4/4/2025 3:56 AM","Unassigned"
"T97401286","The Passport app can be updated over the previous version","","C34928935","Samsung Galaxy A73 (Android 13)
CR: 80.18.24 - 2025 App 2 RC - release (android)
Player: 
- 84.1-63110-v16.7-2025_Player_2-GA-1
- 84.1-63251-v16.7-2025_Player_2-SP-1 (2025 Player 2 SP)
","","","","","2025 Sprint 7 - R2.1 - RC Regression Test Plan","R134518","0 - Highest","","RC Regression Pass","Android - Phone","R134519","Install & Update","0","","Passed","Trang Nguyen.","4/4/2025 3:03 AM","Smoke Test"
